customer_id,age,gender,country,signup_date,marketing_channel
1143,52,Female,Germany,2023-03-01,Organic
1144,18,Male,Switzerland,2022-12-15,Referral
1145,57,Male,Germany,2023-06-04,Referral
1146,39,Male,Germany,2022-10-01,Referral
1147,46,Female,Germany,2022-01-03,Social Media
1148,25,Female,Germany,2022-10-17,Google Ads
1149,28,Male,Austria,2022-11-02,Social Media
1150,58,Female,Germany,2023-08-25,Organic
1151,54,Male,Austria,2023-08-17,Organic
1152,31,Female,Austria,2023-11-07,Organic
1153,47,Male,Switzerland,2023-05-17,Google Ads
1154,52,Male,Germany,2022-06-02,Organic
1155,38,Female,Netherlands,2023-04-03,Social Media
1156,54,Male,Germany,2023-07-06,Social Media
1157,22,Male,Germany,2023-05-11,Organic
1158,36,Female,Germany,2022-12-20,Google Ads
1159,31,Other,Germany,2022-12-07,Referral
1160,43,Male,Germany,2023-07-20,Social Media
1161,21,Male,Austria,2023-07-11,Organic
1162,42,Male,Germany,2023-01-22,Google Ads
1163,62,Female,Germany,2023-04-12,Organic
1164,59,Male,Switzerland,2022-11-26,Organic
1165,42,Female,Germany,2022-07-13,Referral
1166,35,Other,Germany,2023-12-16,Social Media
1167,57,Male,Germany,2022-09-02,Referral
1168,25,Male,Switzerland,2023-08-09,Social Media
1169,56,Male,Germany,2023-01-28,Social Media
1170,57,Male,Germany,2022-08-28,Google Ads
1171,31,Female,Austria,2023-02-25,Organic
1172,49,Male,Austria,2022-02-14,Google Ads
1173,68,Male,Austria,2022-11-22,Organic
1174,55,Female,Switzerland,2023-04-30,Email
1175,50,Male,Germany,2023-12-24,Social Media
1176,40,Female,Germany,2023-01-26,Referral
1177,32,Male,Germany,2023-01-31,Social Media
1178,50,Female,Germany,2023-11-11,Organic
1179,42,Female,Germany,2023-10-30,Google Ads
1180,34,Female,Germany,2022-06-05,Google Ads
1181,50,Female,Austria,2023-05-23,Google Ads
1182,64,Male,Austria,2022-02-07,Social Media
1183,19,Male,Germany,2022-05-10,Google Ads
1184,31,Female,Switzerland,2023-05-30,Social Media
1185,57,Female,Germany,2023-08-28,Social Media
1186,57,Male,Germany,2022-12-06,Social Media
1187,68,Male,Austria,2022-04-13,Google Ads
1188,56,Male,Germany,2023-03-27,Organic
1189,68,Male,Germany,2022-04-13,Email
1190,23,Male,Germany,2023-06-23,Organic
1191,23,Female,Netherlands,2023-04-13,Email
1192,20,Male,Switzerland,2022-01-16,Email
1193,24,Male,Germany,2022-05-28,Email
1194,68,Female,Switzerland,2023-02-24,Google Ads
1195,25,Female,Switzerland,2023-11-02,Email
1196,59,Female,Austria,2022-06-08,Social Media
1197,69,Female,Switzerland,2022-03-18,Organic
1198,32,Male,Germany,2023-04-26,Organic
1199,64,Female,Germany,2022-09-29,Social Media
1200,46,Female,Austria,2022-12-13,Organic
1201,50,Male,Austria,2023-10-01,Social Media
1202,69,Female,Austria,2023-12-11,Social Media
1203,47,Female,Austria,2023-02-12,Social Media
1204,56,Male,Netherlands,2023-10-28,Organic
1205,44,Male,Netherlands,2022-03-24,Organic
1206,53,Male,Netherlands,2022-12-03,Organic
1207,46,Male,Switzerland,2023-11-22,Social Media
1208,55,Male,Netherlands,2023-07-01,Google Ads
1209,50,Female,Germany,2023-01-25,Email
1210,54,Male,Germany,2022-11-21,Social Media
1211,44,Female,Germany,2023-10-04,Email
1212,50,Female,Switzerland,2023-05-15,Social Media
1213,21,Female,Austria,2023-07-09,Social Media
1214,39,Female,Switzerland,2022-02-06,Google Ads
1215,19,Male,Germany,2023-09-25,Email
1216,27,Male,Germany,2022-03-12,Social Media
1217,22,Female,Switzerland,2022-08-29,Social Media
1218,27,Female,Germany,2023-10-09,Social Media
1219,50,Female,Germany,2023-12-02,Social Media
1220,55,Male,Germany,2022-10-22,Social Media
1221,30,Female,Germany,2022-08-21,Google Ads
1222,48,Male,Switzerland,2022-04-03,Email
1223,64,Female,Germany,2023-03-21,Google Ads
1224,53,Other,Austria,2022-04-11,Organic
1225,62,Male,Germany,2023-10-11,Email
1226,41,Female,Switzerland,2023-12-22,Social Media
1227,69,Male,Germany,2022-04-13,Social Media
1228,32,Male,Austria,2023-03-31,Organic
1229,46,Female,Switzerland,2022-06-20,Social Media
1230,25,Female,Germany,2023-12-12,Social Media
1231,22,Female,Netherlands,2022-11-03,Social Media
1232,46,Female,Austria,2022-01-30,Email
1233,64,Female,Germany,2022-02-17,Email
1234,21,Female,Germany,2022-11-29,Referral
1235,29,Female,Netherlands,2022-02-27,Organic
1236,62,Male,Switzerland,2022-10-28,Google Ads
1237,19,Other,Germany,2023-01-03,Google Ads
1238,44,Male,Germany,2023-01-19,Social Media
1239,48,Female,Switzerland,2023-03-18,Social Media
1240,68,Male,Austria,2022-05-30,Social Media
1241,68,Male,Switzerland,2022-09-08,Social Media
1242,53,Male,Germany,2023-06-28,Social Media
1243,53,Female,Switzerland,2023-02-26,Social Media
1244,43,Male,Germany,2023-08-03,Google Ads
1245,60,Male,Germany,2023-11-30,Referral
1246,44,Female,Austria,2022-07-04,Email
1247,22,Female,Belgium,2022-06-24,Referral
1248,37,Male,Germany,2022-06-29,Google Ads
1249,28,Male,Germany,2022-03-22,Google Ads
1250,27,Male,Austria,2023-09-17,Google Ads
1251,57,Male,Austria,2023-01-27,Social Media
1252,55,Female,Switzerland,2023-09-27,Social Media
1253,23,Female,Switzerland,2023-12-01,Referral
1254,25,Female,Germany,2022-09-04,Referral
1255,40,Male,Belgium,2023-05-25,Social Media
1256,64,Female,Switzerland,2023-08-21,Social Media
1257,43,Female,Netherlands,2022-05-27,Google Ads
1258,63,Female,Austria,2022-08-26,Social Media
1259,60,Female,Netherlands,2023-04-18,Google Ads
1260,29,Female,Germany,2023-10-16,Social Media
1261,43,Female,Germany,2022-09-18,Google Ads
1262,30,Male,Netherlands,2023-04-16,Social Media
1263,57,Female,Germany,2022-09-19,Google Ads
1264,35,Female,Germany,2023-11-14,Social Media
1265,42,Female,Switzerland,2022-01-10,Google Ads
1266,50,Male,Switzerland,2023-04-22,Referral
1267,64,Female,Germany,2022-10-22,Google Ads
1268,57,Female,Netherlands,2023-11-25,Organic
1269,60,Male,Austria,2023-07-14,Organic
1270,29,Male,Austria,2022-06-11,Referral
1271,61,Female,Switzerland,2022-03-17,Organic
1272,53,Female,Germany,2023-03-29,Email
1273,65,Female,Germany,2022-12-20,Organic
1274,21,Male,Germany,2023-08-25,Social Media
1275,22,Female,Austria,2022-11-03,Google Ads
1276,54,Male,Austria,2023-10-17,Referral
1277,25,Male,Switzerland,2023-03-11,Organic
1278,59,Male,Switzerland,2023-12-08,Referral
1279,66,Male,Austria,2022-09-14,Organic
1280,45,Male,Switzerland,2023-04-13,Organic
1281,48,Male,Germany,2022-11-06,Email
1282,26,Male,Germany,2022-07-23,Organic
1283,68,Male,Netherlands,2023-01-29,Google Ads
1284,46,Female,Germany,2023-05-10,Referral
1285,31,Female,Germany,2022-04-20,Organic
1286,57,Male,Austria,2022-08-31,Organic
1287,58,Female,Germany,2023-01-26,Email
1288,39,Male,Netherlands,2023-08-09,Google Ads
1289,28,Female,Germany,2023-01-03,Social Media
1290,40,Male,Germany,2023-08-12,Referral
1291,18,Male,Germany,2022-10-30,Email
1292,63,Female,Austria,2023-12-18,Social Media
1293,54,Female,Germany,2022-10-30,Social Media
1294,38,Female,Austria,2022-01-23,Organic
1295,43,Female,Netherlands,2023-11-06,Organic
1296,63,Female,Netherlands,2023-02-10,Organic
1297,53,Male,Germany,2022-10-09,Email
1298,40,Male,Germany,2022-01-09,Google Ads
1299,18,Male,Austria,2023-08-03,Google Ads
1300,68,Male,Netherlands,2023-12-04,Social Media
1301,57,Female,Belgium,2022-02-20,Organic
1302,32,Female,Germany,2023-09-13,Social Media
1303,38,Male,Switzerland,2023-05-24,Email
1304,64,Female,Germany,2022-10-21,Google Ads
1305,26,Female,Germany,2022-08-24,Google Ads
1306,26,Male,Germany,2023-09-14,Referral
1307,27,Male,Germany,2022-12-27,Social Media
1308,69,Male,Germany,2022-08-13,Organic
1309,43,Male,Germany,2023-10-14,Social Media
1310,58,Male,Austria,2022-07-14,Social Media
1311,52,Female,Germany,2023-09-28,Google Ads
1312,69,Male,Austria,2022-09-14,Social Media
1313,42,Male,Germany,2023-11-26,Organic
1314,43,Other,Germany,2023-11-07,Google Ads
1315,28,Female,Germany,2023-11-29,Social Media
1316,55,Female,Germany,2022-05-21,Social Media
1317,19,Male,Austria,2023-10-06,Email
1318,24,Male,Germany,2022-04-10,Organic
1319,35,Female,Austria,2023-10-05,Google Ads
1320,44,Male,Germany,2023-10-24,Email
1321,51,Male,Austria,2022-02-10,Organic
1322,44,Female,Switzerland,2022-11-13,Email
1323,34,Female,Germany,2023-03-28,Social Media
1324,60,Male,Germany,2022-02-04,Email
1325,61,Female,Germany,2023-08-17,Email
1326,68,Male,Austria,2023-01-09,Email
1327,41,Male,Germany,2022-05-15,Email
1328,42,Male,Austria,2022-04-03,Referral
1329,24,Male,Austria,2022-10-30,Social Media
1330,69,Male,Netherlands,2022-12-01,Referral
1331,23,Female,Austria,2023-03-02,Google Ads
1332,41,Female,Austria,2022-06-29,Email
1333,50,Female,Germany,2022-07-25,Social Media
1334,66,Male,Netherlands,2022-05-16,Google Ads
1335,46,Male,Switzerland,2023-07-07,Organic
1336,60,Male,Germany,2023-01-10,Email
1337,39,Male,Switzerland,2023-06-28,Social Media
1338,43,Male,Germany,2023-05-29,Google Ads
1339,45,Female,Switzerland,2022-10-07,Social Media
1340,67,Female,Switzerland,2022-06-18,Referral
1341,38,Female,Germany,2022-09-21,Organic
1342,66,Male,Switzerland,2023-05-09,Social Media
1343,24,Female,Germany,2022-10-30,Organic
1344,34,Male,Germany,2022-12-13,Referral
1345,37,Male,Germany,2022-04-28,Google Ads
1346,58,Male,Switzerland,2023-04-25,Email
1347,66,Female,Germany,2022-03-19,Google Ads
1348,37,Other,Germany,2022-05-25,Email
1349,39,Male,Switzerland,2022-08-20,Google Ads
1350,45,Female,Germany,2023-11-24,Google Ads
1351,57,Female,Germany,2023-11-22,Google Ads
1352,66,Male,Germany,2023-02-11,Social Media
1353,24,Male,Germany,2023-07-25,Organic
1354,18,Male,Germany,2023-01-10,Google Ads
1355,49,Other,Germany,2022-04-03,Google Ads
1356,30,Male,Belgium,2023-02-09,Organic
1357,47,Female,Switzerland,2022-01-15,Google Ads
1358,40,Male,Germany,2022-09-28,Google Ads
1359,68,Female,Germany,2023-07-04,Referral
1360,36,Male,Germany,2022-05-07,Organic
1361,49,Female,Austria,2023-04-11,Social Media
1362,47,Female,Germany,2023-01-13,Google Ads
1363,46,Female,Germany,2023-11-20,Referral
1364,66,Female,Netherlands,2023-11-20,Google Ads
1365,62,Male,Germany,2022-09-26,Google Ads
1366,46,Female,Germany,2023-08-22,Social Media
1367,47,Male,Netherlands,2023-01-26,Social Media
1368,33,Male,Austria,2023-10-16,Email
1369,57,Female,Germany,2023-01-16,Organic
1370,36,Male,Austria,2022-04-21,Referral
1371,35,Female,Germany,2023-11-23,Organic
1372,18,Other,Switzerland,2022-08-28,Social Media
1373,31,Male,Germany,2023-04-28,Social Media
1374,68,Female,Switzerland,2022-01-26,Referral
1375,64,Male,Belgium,2023-09-27,Google Ads
1376,67,Male,Netherlands,2023-07-29,Google Ads
1377,19,Male,Netherlands,2022-12-02,Referral
1378,45,Female,Austria,2023-09-17,Email
1379,66,Female,Germany,2022-08-15,Social Media
1380,67,Female,Germany,2023-10-26,Organic
1381,47,Other,Austria,2022-03-06,Referral
1382,55,Male,Netherlands,2023-10-13,Social Media
1383,68,Male,Germany,2023-04-21,Organic
1384,21,Female,Netherlands,2023-12-19,Google Ads
1385,18,Female,Switzerland,2022-11-06,Google Ads
1386,25,Male,Belgium,2023-10-27,Referral
1387,46,Male,Netherlands,2023-02-23,Referral
1388,56,Female,Germany,2022-04-30,Social Media
1389,20,Female,Germany,2022-05-24,Social Media
1390,49,Male,Germany,2022-02-16,Social Media
1391,27,Male,Germany,2022-02-08,Email
1392,27,Female,Austria,2022-11-08,Social Media
1393,36,Female,Switzerland,2023-05-20,Google Ads
1394,63,Male,Netherlands,2022-04-29,Social Media
1395,51,Female,Austria,2022-04-10,Google Ads
1396,50,Male,Germany,2022-08-29,Social Media
1397,40,Male,Germany,2023-07-05,Organic
1398,45,Female,Germany,2022-05-19,Social Media
1399,49,Female,Germany,2023-02-02,Google Ads
1400,67,Male,Austria,2023-04-10,Organic
1401,24,Female,Germany,2023-01-15,Email
1402,46,Female,Germany,2023-11-18,Social Media
1403,25,Female,Germany,2023-12-15,Social Media
1404,18,Female,Austria,2023-07-08,Email
1405,20,Female,Germany,2023-03-06,Google Ads
1406,41,Female,Germany,2023-08-25,Organic
1407,40,Male,Germany,2022-06-08,Google Ads
1408,25,Male,Belgium,2023-03-01,Google Ads
1409,64,Male,Germany,2023-11-02,Google Ads
1410,54,Female,Austria,2022-04-12,Email
1411,20,Female,Switzerland,2023-05-17,Referral
1412,68,Male,Austria,2023-09-23,Social Media
1413,50,Male,Netherlands,2023-02-22,Google Ads
1414,45,Female,Germany,2022-10-14,Social Media
1415,64,Male,Germany,2022-02-03,Google Ads
1416,25,Female,Germany,2023-12-08,Organic
1417,51,Male,Austria,2023-01-15,Google Ads
1418,52,Female,Germany,2022-08-11,Referral
1419,49,Female,Germany,2023-03-31,Email
1420,41,Male,Austria,2023-04-01,Referral
1421,31,Male,Austria,2022-08-30,Organic
1422,49,Male,Germany,2023-01-07,Social Media
1423,63,Female,Austria,2022-04-12,Social Media
1424,60,Female,Austria,2023-12-04,Google Ads
1425,33,Male,Germany,2023-01-12,Social Media
1426,21,Female,Germany,2023-07-12,Google Ads
1427,69,Female,Switzerland,2023-10-23,Google Ads
1428,54,Male,Austria,2023-01-03,Referral
1429,38,Male,Germany,2022-03-04,Google Ads
1430,31,Female,Germany,2023-02-12,Organic
1431,48,Female,Austria,2022-10-10,Referral
1432,65,Female,Netherlands,2022-07-14,Organic
1433,35,Female,Austria,2022-05-06,Social Media
1434,24,Female,Germany,2023-04-11,Google Ads
1435,27,Male,Germany,2022-04-04,Google Ads
1436,24,Female,Netherlands,2023-11-10,Google Ads
1437,50,Female,Germany,2022-08-06,Google Ads
1438,40,Female,Belgium,2023-10-20,Organic
1439,38,Male,Netherlands,2023-10-17,Google Ads
1440,36,Male,Germany,2023-09-04,Google Ads
1441,65,Male,Netherlands,2022-01-22,Referral
1442,36,Male,Germany,2022-02-21,Social Media
1443,53,Male,Switzerland,2022-12-08,Google Ads
1444,46,Female,Germany,2022-09-07,Organic
1445,35,Female,Germany,2022-05-09,Social Media
1446,19,Male,Austria,2023-08-02,Email
1447,18,Female,Switzerland,2022-07-30,Social Media
1448,64,Male,Germany,2022-03-12,Organic
1449,22,Male,Austria,2023-07-22,Google Ads
1450,37,Male,Germany,2022-08-01,Google Ads
1451,28,Female,Germany,2023-08-24,Email
1452,59,Male,Germany,2022-08-10,Social Media
1453,19,Male,Germany,2022-08-27,Social Media
1454,20,Male,Germany,2022-12-03,Google Ads
1455,40,Female,Germany,2022-06-01,Google Ads
1456,29,Male,Germany,2023-09-03,Google Ads
1457,37,Female,Germany,2022-01-03,Email
1458,22,Female,Germany,2022-10-11,Email
1459,54,Female,Belgium,2022-05-29,Email
1460,55,Female,Germany,2022-05-14,Google Ads
1461,47,Male,Netherlands,2023-07-08,Social Media
1462,26,Male,Switzerland,2022-09-14,Organic
1463,51,Female,Austria,2022-06-28,Organic
1464,61,Male,Austria,2022-04-23,Social Media
1465,52,Female,Switzerland,2023-11-08,Google Ads
1466,69,Female,Germany,2022-01-27,Google Ads
1467,39,Female,Austria,2022-05-15,Google Ads
1468,61,Female,Austria,2022-01-16,Email
1469,41,Other,Austria,2023-01-02,Social Media
1470,34,Female,Switzerland,2022-09-01,Email
1471,27,Male,Germany,2023-08-26,Social Media
1472,47,Female,Austria,2022-11-28,Google Ads
1473,63,Male,Austria,2022-01-17,Organic
1474,40,Male,Germany,2022-06-28,Google Ads
1475,49,Female,Germany,2022-09-29,Social Media
1476,34,Male,Austria,2022-02-23,Referral
1477,67,Male,Netherlands,2022-05-10,Organic
1478,68,Male,Germany,2023-03-08,Organic
1479,34,Female,Switzerland,2023-06-23,Google Ads
1480,31,Female,Germany,2022-04-27,Social Media
1481,26,Female,Germany,2022-03-07,Referral
1482,57,Male,Germany,2023-05-03,Google Ads
1483,19,Female,Germany,2023-04-05,Organic
1484,62,Female,Germany,2023-01-06,Google Ads
1485,42,Male,Germany,2023-06-10,Google Ads
1486,56,Male,Switzerland,2023-08-31,Referral
1487,26,Male,Switzerland,2022-04-22,Google Ads
1488,39,Other,Germany,2023-04-08,Social Media
1489,60,Female,Germany,2023-05-31,Social Media
1490,63,Female,Germany,2022-08-15,Google Ads
1491,21,Male,Austria,2023-09-22,Social Media
1492,43,Female,Germany,2022-02-14,Google Ads
1493,46,Female,Germany,2023-11-06,Google Ads
1494,62,Female,Netherlands,2023-06-18,Organic
1495,51,Other,Switzerland,2022-11-05,Google Ads
1496,40,Male,Germany,2023-04-15,Referral
1497,54,Male,Germany,2023-10-21,Social Media
1498,28,Female,Germany,2022-02-01,Email
1499,23,Female,Switzerland,2022-03-04,Social Media
1500,35,Female,Austria,2023-05-06,Email
1501,38,Male,Germany,2023-02-16,Referral
1502,59,Female,Switzerland,2023-03-13,Organic
1503,53,Male,Germany,2023-12-04,Email
1504,58,Male,Germany,2022-04-21,Google Ads
1505,55,Female,Germany,2023-05-18,Organic
1506,51,Female,Germany,2023-12-31,Referral
1507,34,Male,Germany,2023-03-31,Referral
1508,54,Male,Germany,2022-03-17,Google Ads
1509,42,Male,Germany,2022-03-24,Referral
1510,55,Male,Germany,2022-11-26,Social Media
1511,29,Female,Switzerland,2023-09-15,Social Media
1512,40,Female,Germany,2022-06-01,Social Media
1513,59,Male,Germany,2022-03-09,Social Media
1514,39,Female,Austria,2022-05-10,Organic
1515,38,Female,Switzerland,2022-10-09,Organic
1516,44,Female,Switzerland,2023-10-02,Organic
1517,48,Male,Germany,2023-10-11,Email
1518,23,Female,Germany,2023-08-23,Google Ads
1519,44,Male,Switzerland,2023-07-16,Email
1520,57,Male,Austria,2023-12-31,Google Ads
1521,51,Male,Germany,2022-11-29,Organic
1522,29,Female,Netherlands,2023-01-26,Email
1523,62,Male,Germany,2023-09-04,Email
1524,24,Male,Belgium,2023-06-28,Google Ads
1525,27,Male,Netherlands,2022-10-29,Organic
1526,62,Female,Austria,2023-04-10,Social Media
1527,34,Female,Netherlands,2023-06-02,Google Ads
1528,43,Male,Switzerland,2023-09-12,Organic
1529,38,Female,Germany,2023-03-17,Google Ads
1530,45,Female,Germany,2022-04-12,Organic
1531,63,Female,Germany,2023-12-20,Google Ads
1532,19,Male,Germany,2022-04-28,Google Ads
1533,60,Female,Switzerland,2023-11-02,Organic
1534,18,Female,Germany,2023-10-29,Google Ads
1535,68,Female,Germany,2023-07-19,Google Ads
1536,53,Male,Austria,2022-08-09,Google Ads
1537,68,Female,Netherlands,2023-03-17,Social Media
1538,43,Female,Germany,2023-04-08,Email
1539,46,Female,Germany,2022-08-22,Social Media
1540,38,Male,Germany,2023-02-28,Organic
1541,28,Male,Austria,2022-12-14,Organic
1542,57,Female,Germany,2023-04-10,Social Media
1543,28,Female,Austria,2023-02-13,Email
1544,53,Male,Germany,2023-03-02,Email
1545,66,Female,Germany,2022-04-08,Social Media
1546,56,Male,Netherlands,2022-11-17,Social Media
1547,57,Female,Germany,2023-03-14,Google Ads
1548,52,Female,Germany,2022-11-17,Email
1549,51,Female,Germany,2023-11-13,Email
1550,64,Female,Germany,2022-09-19,Google Ads
1551,41,Male,Austria,2023-01-19,Organic
1552,39,Female,Germany,2022-06-06,Organic
1553,22,Male,Germany,2023-12-05,Email
1554,50,Female,Germany,2023-05-01,Organic
1555,53,Female,Austria,2022-03-10,Google Ads
1556,64,Female,Switzerland,2022-04-04,Organic
1557,37,Male,Austria,2022-03-29,Email
1558,36,Female,Austria,2022-04-06,Organic
1559,52,Male,Germany,2023-03-19,Google Ads
1560,69,Male,Germany,2022-04-09,Social Media
1561,60,Female,Germany,2023-01-17,Google Ads
1562,34,Male,Germany,2022-05-14,Google Ads
1563,62,Female,Germany,2023-07-24,Email
1564,60,Male,Austria,2022-03-03,Google Ads
1565,51,Male,Austria,2023-08-24,Organic
1566,26,Female,Netherlands,2023-07-30,Email
1567,43,Female,Germany,2023-07-30,Email
1568,19,Male,Austria,2022-12-04,Social Media
1569,26,Female,Switzerland,2023-11-18,Referral
1570,26,Female,Austria,2022-05-06,Organic
1571,57,Female,Germany,2023-02-25,Organic
1572,34,Male,Germany,2022-12-29,Google Ads
1573,18,Female,Germany,2023-11-13,Google Ads
1574,42,Female,Germany,2023-03-10,Social Media
1575,60,Female,Switzerland,2022-02-22,Google Ads
1576,57,Male,Germany,2022-10-22,Social Media
1577,59,Female,Germany,2023-09-07,Email
1578,42,Female,Switzerland,2022-11-16,Email
1579,56,Female,Switzerland,2022-12-27,Google Ads
1580,52,Male,Germany,2022-04-17,Google Ads
1581,20,Female,Austria,2023-08-15,Organic
1582,67,Female,Germany,2023-06-04,Social Media
1583,54,Male,Germany,2022-08-06,Organic
1584,61,Male,Germany,2022-06-08,Social Media
1585,61,Female,Austria,2023-11-04,Social Media
1586,68,Male,Netherlands,2023-05-09,Social Media
1587,47,Other,Germany,2022-08-18,Organic
1588,55,Female,Austria,2022-04-21,Google Ads
1589,51,Female,Germany,2022-12-25,Organic
1590,29,Male,Austria,2023-07-24,Google Ads
1591,36,Male,Germany,2023-01-12,Social Media
1592,54,Female,Germany,2022-04-28,Email
1593,61,Male,Switzerland,2022-10-13,Social Media
1594,66,Female,Austria,2023-08-11,Organic
1595,34,Male,Germany,2022-08-20,Social Media
1596,27,Male,Germany,2023-03-16,Google Ads
1597,66,Male,Germany,2023-07-29,Organic
1598,64,Female,Germany,2023-09-29,Referral
1599,29,Other,Switzerland,2023-09-21,Google Ads
1600,33,Male,Belgium,2023-11-23,Organic
1601,41,Male,Germany,2023-10-21,Social Media
1602,36,Male,Germany,2023-07-25,Organic
1603,25,Female,Switzerland,2022-01-27,Email
1604,48,Male,Germany,2023-09-16,Social Media
1605,38,Female,Austria,2023-11-05,Google Ads
1606,34,Female,Germany,2023-12-12,Social Media
1607,40,Female,Switzerland,2022-10-01,Google Ads
1608,54,Male,Austria,2022-01-30,Social Media
1609,33,Other,Switzerland,2022-07-04,Email
1610,23,Male,Switzerland,2022-10-07,Referral
1611,25,Male,Germany,2023-12-21,Social Media
1612,42,Female,Switzerland,2022-11-13,Google Ads
1613,35,Female,Switzerland,2022-12-14,Email
1614,42,Male,Germany,2022-12-26,Referral
1615,29,Male,Germany,2022-01-07,Google Ads
1616,32,Female,Germany,2022-07-05,Google Ads
1617,43,Male,Germany,2022-05-27,Google Ads
1618,58,Female,Germany,2023-08-03,Social Media
1619,62,Female,Austria,2023-11-05,Social Media
1620,43,Male,Germany,2023-02-15,Google Ads
1621,64,Male,Netherlands,2022-03-13,Social Media
1622,49,Male,Germany,2022-05-26,Email
1623,27,Female,Germany,2023-10-11,Google Ads
1624,33,Female,Germany,2022-02-01,Google Ads
1625,24,Male,Germany,2022-04-04,Social Media
1626,34,Female,Germany,2023-06-28,Referral
1627,40,Other,Germany,2022-08-09,Organic
1628,43,Male,Germany,2023-01-21,Social Media
1629,38,Female,Switzerland,2023-03-06,Google Ads
1630,39,Male,Switzerland,2023-04-10,Email
1631,24,Male,Germany,2022-12-16,Social Media
1632,31,Male,Switzerland,2022-06-11,Google Ads
1633,32,Male,Switzerland,2023-01-14,Social Media
1634,24,Male,Germany,2022-11-16,Referral
1635,26,Male,Belgium,2022-11-29,Organic
1636,68,Female,Switzerland,2023-08-05,Email
1637,65,Female,Germany,2023-09-03,Google Ads
1638,25,Female,Germany,2022-03-28,Referral
1639,67,Male,Germany,2022-02-23,Referral
1640,40,Male,Germany,2022-06-09,Referral
1641,46,Male,Switzerland,2022-06-11,Social Media
1642,35,Female,Germany,2023-09-25,Social Media
1643,48,Female,Switzerland,2022-02-20,Email
1644,47,Male,Switzerland,2023-11-22,Google Ads
1645,69,Male,Austria,2022-03-25,Social Media
1646,56,Female,Austria,2022-10-06,Social Media
1647,52,Male,Germany,2023-03-30,Organic
1648,35,Male,Germany,2023-11-09,Organic
1649,59,Female,Austria,2023-03-11,Google Ads
1650,56,Female,Germany,2023-05-13,Organic
1651,34,Male,Germany,2023-09-14,Email
1652,31,Male,Netherlands,2023-03-29,Organic
1653,48,Other,Austria,2023-03-01,Google Ads
1654,41,Male,Germany,2022-10-07,Social Media
1655,52,Male,Austria,2022-08-09,Google Ads
1656,61,Male,Switzerland,2023-06-09,Google Ads
1657,62,Male,Germany,2022-04-27,Email
1658,51,Male,Germany,2022-12-20,Social Media
1659,20,Female,Netherlands,2023-03-17,Referral
1660,54,Male,Germany,2022-04-24,Social Media
1661,60,Male,Germany,2022-10-18,Social Media
1662,57,Female,Germany,2023-11-26,Google Ads
1663,43,Female,Switzerland,2023-11-26,Google Ads
1664,40,Female,Germany,2023-08-31,Google Ads
1665,61,Female,Germany,2023-05-14,Organic
1666,56,Male,Germany,2023-06-24,Google Ads
1667,32,Female,Belgium,2023-11-15,Email
1668,66,Male,Germany,2022-11-12,Email
1669,21,Other,Austria,2022-02-16,Social Media
1670,46,Female,Netherlands,2022-08-14,Email
1671,39,Other,Germany,2023-02-09,Organic
1672,42,Female,Belgium,2023-09-06,Social Media
1673,30,Male,Netherlands,2022-02-26,Google Ads
1674,35,Female,Netherlands,2022-01-08,Referral
1675,50,Other,Germany,2022-07-29,Google Ads
1676,33,Female,Austria,2022-11-05,Google Ads
1677,62,Male,Switzerland,2022-08-05,Referral
1678,59,Female,Belgium,2022-05-21,Social Media
1679,61,Male,Germany,2022-09-19,Social Media
1680,19,Male,Switzerland,2022-10-24,Organic
1681,52,Male,Germany,2022-12-02,Organic
1682,59,Male,Germany,2022-05-03,Google Ads
1683,51,Female,Germany,2022-01-08,Google Ads
1684,47,Male,Switzerland,2023-05-25,Organic
1685,30,Female,Germany,2023-03-17,Email
1686,30,Male,Austria,2022-06-29,Social Media
1687,35,Male,Belgium,2022-05-13,Social Media
1688,49,Male,Germany,2023-01-25,Google Ads
1689,49,Male,Austria,2023-06-30,Organic
1690,52,Male,Germany,2023-12-22,Organic
1691,56,Male,Germany,2022-08-24,Referral
1692,63,Female,Austria,2023-05-28,Organic
1693,69,Male,Netherlands,2023-07-27,Email
1694,46,Male,Austria,2023-11-16,Google Ads
1695,66,Male,Switzerland,2022-12-29,Organic
1696,46,Female,Germany,2022-03-15,Email
1697,61,Female,Germany,2023-02-11,Google Ads
1698,33,Female,Austria,2022-02-13,Social Media
1699,61,Male,Germany,2023-03-23,Referral
1700,64,Male,Germany,2022-01-20,Google Ads
1701,27,Female,Austria,2023-04-16,Google Ads
1702,47,Male,Germany,2022-03-21,Email
1703,42,Male,Germany,2022-11-17,Email
1704,56,Male,Austria,2023-08-13,Social Media
1705,37,Male,Austria,2023-03-16,Organic
1706,22,Male,Netherlands,2023-08-11,Social Media
1707,18,Female,Austria,2023-02-19,Social Media
1708,47,Male,Germany,2023-12-28,Google Ads
1709,66,Female,Netherlands,2023-10-18,Email
1710,20,Male,Switzerland,2023-03-04,Referral
1711,62,Male,Germany,2022-10-24,Organic
1712,31,Female,Germany,2022-04-28,Referral
1713,47,Male,Austria,2023-02-19,Social Media
1714,67,Female,Austria,2022-01-22,Social Media
1715,21,Female,Switzerland,2022-11-29,Email
1716,35,Male,Switzerland,2022-06-25,Social Media
1717,54,Female,Austria,2023-09-25,Organic
1718,42,Male,Belgium,2023-04-17,Email
1719,65,Female,Austria,2023-12-08,Referral
